timestamp,temperature_2m,apparent_temperature,cloud_cover,precipitation,wind_speed_10m
2023-12-31 22:00:00,7.4230003,6.322773,100.0,2.8,2.8116899
2023-12-31 22:15:00,7.4355,6.4023795,100.0,2.125,2.3933723
2023-12-31 22:30:00,7.4480004,6.481986,100.0,1.4499999,1.9750549
2023-12-31 22:45:00,7.4605007,6.5615926,100.0,0.775,1.5567374
2023-12-31 23:00:00,7.4730005,6.641199,100.0,0.1,1.1384199
2023-12-31 23:15:00,7.4605007,6.619561,100.0,0.075,1.1384199
2023-12-31 23:30:00,7.4480004,6.597923,100.0,0.05,1.1384199
2023-12-31 23:45:00,7.4355,6.5762844,100.0,0.025,1.1384199
2024-01-01 00:00:00,7.4230003,6.5546465,100.0,0.0,1.1384199
2024-01-01 00:15:00,7.3605003,6.4383974,100.0,0.0,1.3629317
2024-01-01 00:30:00,7.2980003,6.3221483,100.0,0.0,1.5874437
2024-01-01 00:45:00,7.2355003,6.2058992,100.0,0.0,1.8119557
2024-01-01 01:00:00,7.1730003,6.08965,100.0,0.0,2.0364676
2024-01-01 01:15:00,6.8105,5.6088166,100.0,0.0,2.376409
2024-01-01 01:30:00,6.4480004,5.127983,100.0,0.0,2.7163503
2024-01-01 01:45:00,6.0855007,4.6471496,100.0,0.0,3.0562916
2024-01-01 02:00:00,5.7230005,4.166316,100.0,0.0,3.396233
2024-01-01 02:15:00,5.3480005,3.754449,99.5,0.0,3.0719604
2024-01-01 02:30:00,4.9730005,3.3425817,99.0,0.0,2.7476878
2024-01-01 02:45:00,4.5980005,2.9307146,98.5,0.0,2.4234152
2024-01-01 03:00:00,4.2230005,2.5188475,98.0,0.0,2.0991426
2024-01-01 03:15:00,3.8730006,2.0737488,98.25,0.0,2.2597766
2024-01-01 03:30:00,3.5230005,1.6286502,98.5,0.0,2.4204104
2024-01-01 03:45:00,3.1730003,1.1835515,98.75,0.0,2.5810442
2024-01-01 04:00:00,2.8230004,0.7384529,99.0,0.0,2.7416782
2024-01-01 04:15:00,2.4980004,0.30889595,98.5,0.0,3.0255883
2024-01-01 04:30:00,2.1730003,-0.12066102,98.0,0.0,3.3094983
2024-01-01 04:45:00,1.8480003,-0.550218,97.5,0.0,3.5934083
2024-01-01 05:00:00,1.5230002,-0.97977495,97.0,0.0,3.8773184
2024-01-01 05:15:00,1.0855002,-1.5092344,97.5,0.0,4.0356855
2024-01-01 05:30:00,0.64800024,-2.038694,98.0,0.0,4.1940527
2024-01-01 05:45:00,0.21050024,-2.5681534,98.5,0.0,4.35242
2024-01-01 06:00:00,-0.22699976,-3.0976129,99.0,0.0,4.510787
2024-01-01 06:15:00,-0.7644998,-3.716125,98.75,0.0,4.510787
2024-01-01 06:30:00,-1.3019998,-4.3346376,98.5,0.0,4.510787
2024-01-01 06:45:00,-1.8394998,-4.95315,98.25,0.0,4.510787
2024-01-01 07:00:00,-2.3769999,-5.571662,98.0,0.0,4.510787
2024-01-01 07:15:00,-2.2769997,-5.483268,98.25,0.0,4.590567
2024-01-01 07:30:00,-2.1769996,-5.394873,98.5,0.0,4.670347
2024-01-01 07:45:00,-2.0769994,-5.3064785,98.75,0.0,4.750127
2024-01-01 08:00:00,-1.9769993,-5.2180843,99.0,0.0,4.829907
2024-01-01 08:15:00,-1.4769994,-4.6169424,99.25,0.0,4.7173276
2024-01-01 08:30:00,-0.9769995,-4.015801,99.5,0.0,4.604748
2024-01-01 08:45:00,-0.47699964,-3.4146593,99.75,0.0,4.4921684
2024-01-01 09:00:00,0.02300024,-2.8135176,100.0,0.0,4.379589
2024-01-01 09:15:00,0.6730002,-2.097204,99.5,0.0,4.458148
2024-01-01 09:30:00,1.3230002,-1.3808904,99.0,0.0,4.536707
2024-01-01 09:45:00,1.9730002,-0.66457677,98.5,0.0,4.6152663
2024-01-01 10:00:00,2.6230001,0.05173683,98.0,0.0,4.6938252
2024-01-01 10:15:00,3.1730003,0.62117267,98.5,0.0,4.6938252
2024-01-01 10:30:00,3.7230003,1.1906085,99.0,0.0,4.6938252
2024-01-01 10:45:00,4.2730002,1.7600443,99.5,0.0,4.6938252
2024-01-01 11:00:00,4.8230004,2.3294802,100.0,0.0,4.6938252
2024-01-01 11:15:00,4.9730005,2.424601,99.75,0.0,4.808973
2024-01-01 11:30:00,5.123,2.5197222,99.5,0.0,4.9241204
2024-01-01 11:45:00,5.2730002,2.6148434,99.25,0.0,5.039268
2024-01-01 12:00:00,5.4230003,2.7099643,99.0,0.0,5.1544156
2024-01-01 12:15:00,5.6980004,2.9390109,99.0,0.0,4.915383
2024-01-01 12:30:00,5.9730005,3.1680574,99.0,0.0,4.6763506
2024-01-01 12:45:00,6.248,3.397104,99.0,0.0,4.437318
2024-01-01 13:00:00,6.5230002,3.6261506,99.0,0.0,4.198285
2024-01-01 13:15:00,6.3105,3.4077764,98.5,0.0,4.427854
2024-01-01 13:30:00,6.0980005,3.1894019,98.0,0.0,4.657423
2024-01-01 13:45:00,5.8855004,2.9710274,97.5,0.0,4.8869925
2024-01-01 14:00:00,5.6730003,2.7526531,97.0,0.0,5.1165614
2024-01-01 14:15:00,5.7980003,2.881789,97.25,0.0,4.9360113
2024-01-01 14:30:00,5.9230003,3.0109248,97.5,0.0,4.7554607
2024-01-01 14:45:00,6.0480003,3.1400607,97.75,0.0,4.57491
2024-01-01 15:00:00,6.1730003,3.2691965,98.0,0.0,4.39436
2024-01-01 15:15:00,5.9230003,3.0181513,97.25,0.0,4.1255293
2024-01-01 15:30:00,5.6730003,2.7671058,96.5,0.0,3.856698
2024-01-01 15:45:00,5.4230003,2.5160604,95.75,0.0,3.587867
2024-01-01 16:00:00,5.1730003,2.2650151,95.0,0.0,3.319036
2024-01-01 16:15:00,4.9230003,1.9702069,71.75,0.0,3.3383353
2024-01-01 16:30:00,4.6730003,1.6753986,48.5,0.0,3.3576345
2024-01-01 16:45:00,4.4230003,1.3805903,25.25,0.0,3.3769338
2024-01-01 17:00:00,4.1730003,1.085782,2.0,0.0,3.396233
2024-01-01 17:15:00,3.9855003,0.8892549,1.5,0.0,3.272778
2024-01-01 17:30:00,3.7980003,0.6927278,1.0,0.0,3.149323
2024-01-01 17:45:00,3.6105003,0.49620068,0.5,0.0,3.0258677
2024-01-01 18:00:00,3.4230003,0.29967356,0.0,0.0,2.9024127
2024-01-01 18:15:00,3.2980003,0.11800897,9.5,0.0,3.1830401
2024-01-01 18:30:00,3.1730003,-0.063655615,19.0,0.0,3.4636674
2024-01-01 18:45:00,3.0480003,-0.2453202,28.5,0.0,3.744295
2024-01-01 19:00:00,2.9230003,-0.4269848,38.0,0.0,4.0249224
2024-01-01 19:15:00,2.8355002,-0.5289118,53.5,0.0,3.9921906
2024-01-01 19:30:00,2.7480004,-0.6308389,69.0,0.0,3.9594588
2024-01-01 19:45:00,2.6605005,-0.7327659,84.5,0.0,3.926727
2024-01-01 20:00:00,2.5730004,-0.83469296,100.0,0.0,3.8939953
2024-01-01 20:15:00,2.5105004,-0.9143299,99.75,0.0,3.8772097
2024-01-01 20:30:00,2.4480004,-0.9939668,99.5,0.0,3.860424
2024-01-01 20:45:00,2.3855004,-1.0736037,99.25,0.0,3.8436382
2024-01-01 21:00:00,2.3230004,-1.1532407,99.0,0.0,3.8268526
2024-01-01 21:15:00,2.2855005,-1.233042,88.25,0.0,4.0227017
2024-01-01 21:30:00,2.2480004,-1.3128433,77.5,0.0,4.218551
2024-01-01 21:45:00,2.2105002,-1.3926446,66.75,0.0,4.4144
2024-01-01 22:00:00,2.1730003,-1.472446,56.0,0.0,4.6102495
2024-01-01 22:15:00,2.1480002,-1.4946904,62.25,0.0,4.5414305
2024-01-01 22:30:00,2.1230004,-1.516935,68.5,0.0,4.472612
2024-01-01 22:45:00,2.0980005,-1.5391796,74.75,0.0,4.4037933
2024-01-01 23:00:00,2.0730004,-1.561424,81.0,0.0,4.3349743
2024-01-01 23:15:00,2.0480003,-1.5644004,83.0,0.0,4.151231
2024-01-01 23:30:00,2.0230005,-1.5673767,85.0,0.0,3.967487
2024-01-01 23:45:00,1.9980005,-1.570353,87.0,0.0,3.7837434
2024-01-02 00:00:00,1.9730005,-1.5733294,89.0,0.0,3.6
2024-01-02 00:15:00,1.6855005,-1.594331,91.75,0.0,3.1846647
2024-01-02 00:30:00,1.3980005,-1.6153325,94.5,0.0,2.7693295
2024-01-02 00:45:00,1.1105005,-1.636334,97.25,0.0,2.3539944
2024-01-02 01:00:00,0.82300043,-1.6573355,100.0,0.0,1.9386592
2024-01-02 01:15:00,0.98550045,-1.4870269,100.0,0.0,2.1092043
2024-01-02 01:30:00,1.1480005,-1.3167185,100.0,0.0,2.2797494
2024-01-02 01:45:00,1.3105005,-1.14641,100.0,0.0,2.4502943
2024-01-02 02:00:00,1.4730005,-0.9761014,100.0,0.0,2.6208394
2024-01-02 02:15:00,1.7230005,-0.67275095,100.0,0.0,2.5348394
2024-01-02 02:30:00,1.9730005,-0.3694005,100.0,0.0,2.4488397
2024-01-02 02:45:00,2.2230005,-0.06605005,100.0,0.0,2.3628397
2024-01-02 03:00:00,2.4730005,0.2373004,100.0,0.0,2.2768397
2024-01-02 03:15:00,2.5355005,0.3011192,100.0,0.0,2.3113682
2024-01-02 03:30:00,2.5980005,0.36493802,100.0,0.0,2.3458967
2024-01-02 03:45:00,2.6605005,0.42875683,100.0,0.0,2.380425
2024-01-02 04:00:00,2.7230005,0.49257565,100.0,0.0,2.4149535
2024-01-02 04:15:00,2.7480006,0.50288236,100.0,0.0,2.4149535
2024-01-02 04:30:00,2.7730005,0.5131891,100.0,0.0,2.4149535
2024-01-02 04:45:00,2.7980003,0.5234958,100.0,0.0,2.4149535
2024-01-02 05:00:00,2.8230004,0.5338025,100.0,0.0,2.4149535
2024-01-02 05:15:00,2.8230004,0.48958647,100.0,0.0,2.5368183
2024-01-02 05:30:00,2.8230004,0.44537044,100.0,0.0,2.658683
2024-01-02 05:45:00,2.8230004,0.4011544,100.0,0.0,2.7805479
2024-01-02 06:00:00,2.8230004,0.35693836,100.0,0.0,2.9024127
2024-01-02 06:15:00,2.7230005,0.2011717,100.0,0.0,2.9817939
2024-01-02 06:30:00,2.6230004,0.04540503,100.0,0.0,3.0611753
2024-01-02 06:45:00,2.5230002,-0.110361636,100.0,0.0,3.1405568
2024-01-02 07:00:00,2.4230003,-0.2661283,100.0,0.0,3.219938
2024-01-02 07:15:00,2.8605003,0.19862252,100.0,0.0,3.2687683
2024-01-02 07:30:00,3.2980003,0.66337335,100.0,0.0,3.3175988
2024-01-02 07:45:00,3.7355003,1.1281242,100.0,0.0,3.3664293
2024-01-02 08:00:00,4.1730003,1.592875,100.0,0.0,3.4152596
2024-01-02 08:15:00,4.373,1.9688332,100.0,0.0,3.330405
2024-01-02 08:30:00,4.5730004,2.3447914,100.0,0.0,3.2455506
2024-01-02 08:45:00,4.7730007,2.7207496,100.0,0.0,3.160696
2024-01-02 09:00:00,4.9730005,3.0967078,100.0,0.0,3.0758414
2024-01-02 09:15:00,5.6605005,3.8978848,100.0,0.0,2.756881
2024-01-02 09:30:00,6.3480005,4.6990614,100.0,0.0,2.4379206
2024-01-02 09:45:00,7.0355005,5.5002384,100.0,0.0,2.1189604
2024-01-02 10:00:00,7.7230005,6.3014154,100.0,0.0,1.8
2024-01-02 10:15:00,8.160501,6.4937735,100.0,0.0,2.092159
2024-01-02 10:30:00,8.598001,6.686131,100.0,0.0,2.3843179
2024-01-02 10:45:00,9.035501,6.8784885,100.0,0.0,2.676477
2024-01-02 11:00:00,9.473001,7.0708466,100.0,0.0,2.968636
2024-01-02 11:15:00,9.548,7.1273346,99.75,0.0,2.862873
2024-01-02 11:30:00,9.623001,7.1838226,99.5,0.0,2.75711
2024-01-02 11:45:00,9.698001,7.2403107,99.25,0.0,2.6513472
2024-01-02 12:00:00,9.773001,7.2967987,99.0,0.0,2.5455842
2024-01-02 12:15:00,9.148001,6.7232866,99.25,0.0,2.9929318
2024-01-02 12:30:00,8.523001,6.149775,99.5,0.0,3.4402792
2024-01-02 12:45:00,7.8980002,5.5762634,99.75,0.0,3.8876266
2024-01-02 13:00:00,7.2730002,5.0027514,100.0,0.0,4.3349743
2024-01-02 13:15:00,7.8230004,5.509675,100.0,0.0,4.105046
2024-01-02 13:30:00,8.373,6.016598,100.0,0.0,3.8751168
2024-01-02 13:45:00,8.923,6.5235214,100.0,0.0,3.6451883
2024-01-02 14:00:00,9.473001,7.030445,100.0,0.0,3.4152596
2024-01-02 14:15:00,9.348001,6.852644,100.0,0.0,3.7349012
2024-01-02 14:30:00,9.223001,6.6748424,100.0,0.0,4.0545425
2024-01-02 14:45:00,9.098001,6.4970407,100.0,0.0,4.374184
2024-01-02 15:00:00,8.973001,6.3192396,100.0,0.0,4.6938257
2024-01-02 15:15:00,8.498,5.825329,100.0,0.0,4.8941593
2024-01-02 15:30:00,8.023001,5.331418,100.0,0.0,5.0944934
2024-01-02 15:45:00,7.5480003,4.8375072,100.0,0.0,5.2948275
2024-01-02 16:00:00,7.0730004,4.3435965,100.0,0.0,5.495161
2024-01-02 16:15:00,6.7730002,4.0973988,100.0,0.0,5.3455033
2024-01-02 16:30:00,6.4730005,3.8512015,100.0,0.0,5.1958456
2024-01-02 16:45:00,6.1730003,3.605004,100.0,0.0,5.0461874
2024-01-02 17:00:00,5.873,3.3588066,100.0,0.0,4.8965297
2024-01-02 17:15:00,5.9105,3.4840512,100.0,0.0,4.572397
2024-01-02 17:30:00,5.948,3.6092958,100.0,0.0,4.248265
2024-01-02 17:45:00,5.9855003,3.7345405,100.0,0.0,3.9241323
2024-01-02 18:00:00,6.0230002,3.859785,100.0,0.0,3.6
2024-01-02 18:15:00,5.9855003,3.7890053,100.0,0.0,3.656713
2024-01-02 18:30:00,5.948,3.7182255,100.0,0.0,3.713426
2024-01-02 18:45:00,5.9105,3.6474457,100.0,0.0,3.7701395
2024-01-02 19:00:00,5.873,3.5766659,100.0,0.0,3.8268526
2024-01-02 19:15:00,6.0355,3.766273,100.0,0.0,3.796746
2024-01-02 19:30:00,6.198,3.9558802,100.0,0.0,3.7666397
2024-01-02 19:45:00,6.3605003,4.1454873,100.0,0.0,3.7365332
2024-01-02 20:00:00,6.5230002,4.3350945,100.0,0.0,3.7064266
2024-01-02 20:15:00,6.1730003,4.019094,100.0,0.0,3.5848045
2024-01-02 20:30:00,5.823,3.7030935,100.0,0.0,3.4631824
2024-01-02 20:45:00,5.473,3.387093,100.0,0.0,3.3415601
2024-01-02 21:00:00,5.123,3.0710926,100.0,0.0,3.219938
2024-01-02 21:15:00,5.2855,3.2257638,99.75,0.025,3.3716667
2024-01-02 21:30:00,5.448,3.380435,99.5,0.05,3.5233953
2024-01-02 21:45:00,5.6105003,3.5351062,99.25,0.075,3.675124
2024-01-02 22:00:00,5.7730002,3.6897774,99.0,0.1,3.8268526
2024-01-02 22:15:00,5.5230002,3.3885639,98.25,0.075,4.015652
2024-01-02 22:30:00,5.2730002,3.0873504,97.5,0.05,4.204452
2024-01-02 22:45:00,5.0230002,2.7861369,96.75,0.025,4.393252
2024-01-02 23:00:00,4.7730002,2.4849234,96.0,0.0,4.5820518
2024-01-02 23:15:00,4.6730003,2.4023104,94.25,0.0,4.4626966
2024-01-02 23:30:00,4.573,2.3196971,92.5,0.0,4.343342
2024-01-02 23:45:00,4.473,2.237084,90.75,0.0,4.2239866
2024-01-03 00:00:00,4.373,2.154471,89.0,0.0,4.1046314
2024-01-03 00:15:00,4.6105003,2.4697242,91.75,0.0,3.969428
2024-01-03 00:30:00,4.8480005,2.7849774,94.5,0.0,3.8342247
2024-01-03 00:45:00,5.0855002,3.1002307,97.25,0.0,3.6990213
2024-01-03 01:00:00,5.3230004,3.415484,100.0,0.0,3.563818
2024-01-03 01:15:00,5.7105002,3.9131713,100.0,0.0,3.054701
2024-01-03 01:30:00,6.0980005,4.410859,100.0,0.0,2.5455842
2024-01-03 01:45:00,6.4855003,4.9085464,100.0,0.0,2.0364676
2024-01-03 02:00:00,6.873,5.406234,100.0,0.0,1.5273507
2024-01-03 02:15:00,6.9605002,5.4574065,99.75,0.0,1.7945123
2024-01-03 02:30:00,7.0480003,5.5085793,99.5,0.0,2.0616736
2024-01-03 02:45:00,7.1355004,5.559752,99.25,0.0,2.3288352
2024-01-03 03:00:00,7.2230005,5.6109247,99.0,0.0,2.5959969
2024-01-03 03:15:00,7.2355003,5.588212,98.25,0.0,2.8736043
2024-01-03 03:30:00,7.248,5.565499,97.5,0.0,3.1512117
2024-01-03 03:45:00,7.2605004,5.5427856,96.75,0.0,3.4288192
2024-01-03 04:00:00,7.2730002,5.520073,96.0,0.0,3.7064266
2024-01-03 04:15:00,7.1855,5.4091024,91.25,0.0,3.867294
2024-01-03 04:30:00,7.0980005,5.2981315,86.5,0.0,4.0281615
2024-01-03 04:45:00,7.0105004,5.1871605,81.75,0.0,4.1890287
2024-01-03 05:00:00,6.9230003,5.07619,77.0,0.0,4.3498964
2024-01-03 05:15:00,6.4730005,4.5269523,76.75,0.0,4.560421
2024-01-03 05:30:00,6.0230002,3.9777145,76.5,0.0,4.770945
2024-01-03 05:45:00,5.573,3.4284768,76.25,0.0,4.981469
2024-01-03 06:00:00,5.123,2.879239,76.0,0.0,5.1919937
2024-01-03 06:15:00,4.8105,2.5997515,74.75,0.0,4.78495
2024-01-03 06:30:00,4.498,2.3202636,73.5,0.0,4.377906
2024-01-03 06:45:00,4.1855,2.0407758,72.25,0.0,3.970862
2024-01-03 07:00:00,3.8730004,1.7612882,71.0,0.0,3.563818
2024-01-03 07:15:00,3.8855004,1.8002868,78.0,0.0,3.6463623
2024-01-03 07:30:00,3.8980002,1.8392854,85.0,0.0,3.7289066
2024-01-03 07:45:00,3.9105003,1.878284,92.0,0.0,3.811451
2024-01-03 08:00:00,3.9230003,1.9172826,99.0,0.0,3.8939953
2024-01-03 08:15:00,4.1855,2.1942291,99.25,0.0,4.144629
2024-01-03 08:30:00,4.4480004,2.471176,99.5,0.0,4.3952627
2024-01-03 08:45:00,4.7105007,2.7481227,99.75,0.0,4.645896
2024-01-03 09:00:00,4.9730005,3.0250692,100.0,0.0,4.8965297
2024-01-03 09:15:00,5.7855005,3.9090123,90.75,0.0,4.7598715
2024-01-03 09:30:00,6.5980005,4.7929554,81.5,0.0,4.623213
2024-01-03 09:45:00,7.4105005,5.6768985,72.25,0.0,4.4865546
2024-01-03 10:00:00,8.223001,6.5608416,63.0,0.0,4.3498964
2024-01-03 10:15:00,8.748,7.1308756,57.0,0.0,3.965345
2024-01-03 10:30:00,9.273001,7.7009096,51.0,0.0,3.5807931
2024-01-03 10:45:00,9.798,8.270944,45.0,0.0,3.1962414
2024-01-03 11:00:00,10.323,8.840978,39.0,0.0,2.8116899
2024-01-03 11:15:00,10.648,9.22636,34.5,0.0,2.3787675
2024-01-03 11:30:00,10.973,9.611744,30.0,0.0,1.9458449
2024-01-03 11:45:00,11.298,9.997128,25.5,0.0,1.5129225
2024-01-03 12:00:00,11.623,10.38251,21.0,0.0,1.08
2024-01-03 12:15:00,11.748,10.357884,21.5,0.0,1.5842093
2024-01-03 12:30:00,11.873,10.333259,22.0,0.0,2.0884185
2024-01-03 12:45:00,11.998,10.308633,22.5,0.0,2.5926278
2024-01-03 13:00:00,12.123,10.284007,23.0,0.0,3.096837
2024-01-03 13:15:00,12.048,10.190939,22.0,0.0,3.1523867
2024-01-03 13:30:00,11.973,10.097872,21.0,0.0,3.2079365
2024-01-03 13:45:00,11.898,10.004804,20.0,0.0,3.2634864
2024-01-03 14:00:00,11.823,9.911736,19.0,0.0,3.319036
2024-01-03 14:15:00,11.623,9.697618,17.25,0.0,3.4158835
2024-01-03 14:30:00,11.423,9.4835,15.5,0.0,3.5127313
2024-01-03 14:45:00,11.223001,9.2693815,13.75,0.0,3.609579
2024-01-03 15:00:00,11.023001,9.0552635,12.0,0.0,3.7064266
2024-01-03 15:15:00,10.585501,8.577951,10.25,0.0,3.8784099
2024-01-03 15:30:00,10.148001,8.10064,8.5,0.0,4.050393
2024-01-03 15:45:00,9.710501,7.6233287,6.75,0.0,4.222377
2024-01-03 16:00:00,9.273001,7.146017,5.0,0.0,4.39436
2024-01-03 16:15:00,9.010501,6.9315386,4.0,0.0,3.9986925
2024-01-03 16:30:00,8.748001,6.71706,3.0,0.0,3.603025
2024-01-03 16:45:00,8.4855,6.5025816,2.0,0.0,3.2073574
2024-01-03 17:00:00,8.223001,6.288103,1.0,0.0,2.8116899
2024-01-03 17:15:00,7.9355006,5.9894695,0.75,0.0,2.7577667
2024-01-03 17:30:00,7.6480007,5.6908355,0.5,0.0,2.7038434
2024-01-03 17:45:00,7.3605003,5.3922014,0.25,0.0,2.64992
2024-01-03 18:00:00,7.0730004,5.093568,0.0,0.0,2.5959969
2024-01-03 18:15:00,6.9730005,4.959712,5.0,0.0,2.7960558
2024-01-03 18:30:00,6.873,4.825856,10.0,0.0,2.996115
2024-01-03 18:45:00,6.7730002,4.6920004,15.0,0.0,3.1961741
2024-01-03 19:00:00,6.6730003,4.5581446,20.0,0.0,3.396233
2024-01-03 19:15:00,6.1855,4.0141478,32.5,0.0,3.503888
2024-01-03 19:30:00,5.6980004,3.4701514,45.0,0.0,3.6115427
2024-01-03 19:45:00,5.2105007,2.9261549,57.5,0.0,3.7191978
2024-01-03 20:00:00,4.7230005,2.3821583,70.0,0.0,3.8268526
2024-01-03 20:15:00,4.4355006,2.0433,59.25,0.0,4.015652
2024-01-03 20:30:00,4.1480007,1.7044415,48.5,0.0,4.204452
2024-01-03 20:45:00,3.8605003,1.3655832,37.75,0.0,4.393252
2024-01-03 21:00:00,3.5730004,1.0267248,27.0,0.0,4.5820518
2024-01-03 21:15:00,3.7355003,1.2195255,28.25,0.0,4.4626966
2024-01-03 21:30:00,3.8980005,1.4123261,29.5,0.0,4.343342
2024-01-03 21:45:00,4.0605006,1.6051267,30.75,0.0,4.2239866
2024-01-03 22:00:00,4.2230005,1.7979274,32.0,0.0,4.1046314
2024-01-03 22:15:00,4.4980006,2.1561174,31.25,0.0,3.6547546
2024-01-03 22:30:00,4.7730007,2.5143075,30.5,0.0,3.204878
2024-01-03 22:45:00,5.0480003,2.8724976,29.75,0.0,2.7550015
2024-01-03 23:00:00,5.3230004,3.2306876,29.0,0.0,2.3051248
2024-01-03 23:15:00,4.8480005,2.6678824,30.5,0.0,2.698173
2024-01-03 23:30:00,4.373,2.1050775,32.0,0.0,3.0912216
2024-01-03 23:45:00,3.8980002,1.5422724,33.5,0.0,3.48427
2024-01-04 00:00:00,3.4230003,0.9794674,35.0,0.0,3.8773184
2024-01-04 00:15:00,3.6605003,1.2916163,38.75,0.0,3.8079886
2024-01-04 00:30:00,3.8980002,1.6037652,42.5,0.0,3.7386591
2024-01-04 00:45:00,4.1355,1.9159142,46.25,0.0,3.6693296
2024-01-04 01:00:00,4.373,2.228063,50.0,0.0,3.6
2024-01-04 01:15:00,4.0105,1.8191279,50.5,0.0,3.5490582
2024-01-04 01:30:00,3.6480002,1.4101927,51.0,0.0,3.4981165
2024-01-04 01:45:00,3.2855003,1.0012575,51.5,0.0,3.4471748
2024-01-04 02:00:00,2.9230003,0.59232235,52.0,0.0,3.396233
2024-01-04 02:15:00,2.8105004,0.5027511,51.5,0.0,3.1509132
2024-01-04 02:30:00,2.6980004,0.41317987,51.0,0.0,2.9055934
2024-01-04 02:45:00,2.5855005,0.32360864,50.5,0.0,2.6602733
2024-01-04 03:00:00,2.4730005,0.2340374,50.0,0.0,2.4149535
2024-01-04 03:15:00,2.3355005,0.049752057,54.5,0.0,2.5368183
2024-01-04 03:30:00,2.1980004,-0.13453329,59.0,0.0,2.658683
2024-01-04 03:45:00,2.0605004,-0.31881863,63.5,0.0,2.7805479
2024-01-04 04:00:00,1.9230003,-0.503104,68.0,0.0,2.9024127
2024-01-04 04:15:00,1.8855003,-0.5414707,69.5,0.0,2.8258088
2024-01-04 04:30:00,1.8480003,-0.57983744,71.0,0.0,2.7492046
2024-01-04 04:45:00,1.8105003,-0.6182042,72.5,0.0,2.6726007
2024-01-04 05:00:00,1.7730002,-0.6565709,74.0,0.0,2.5959969
2024-01-04 05:15:00,1.7730002,-0.65855336,74.75,0.0,2.5959969
2024-01-04 05:30:00,1.7730002,-0.6605358,75.5,0.0,2.5959969
2024-01-04 05:45:00,1.7730002,-0.66251826,76.25,0.0,2.5959969
2024-01-04 06:00:00,1.7730002,-0.6645007,77.0,0.0,2.5959969
2024-01-04 06:15:00,1.8230003,-0.63488287,76.75,0.0,2.7767568
2024-01-04 06:30:00,1.8730004,-0.605265,76.5,0.0,2.9575164
2024-01-04 06:45:00,1.9230005,-0.5756472,76.25,0.0,3.138276
2024-01-04 07:00:00,1.9730005,-0.5460293,76.0,0.0,3.319036
2024-01-04 07:15:00,2.3105006,-0.12862438,76.75,0.0,2.939277
2024-01-04 07:30:00,2.6480005,0.28878057,77.5,0.0,2.5595179
2024-01-04 07:45:00,2.9855003,0.7061855,78.25,0.0,2.179759
2024-01-04 08:00:00,3.3230004,1.1235905,79.0,0.0,1.8
2024-01-04 08:15:00,3.8855004,1.6997216,72.25,0.0,2.1242092
2024-01-04 08:30:00,4.4480004,2.2758527,65.5,0.0,2.4484186
2024-01-04 08:45:00,5.0105004,2.8519838,58.75,0.0,2.7726278
2024-01-04 09:00:00,5.5730004,3.428115,52.0,0.0,3.096837
2024-01-04 09:15:00,6.3980002,4.2380204,46.75,0.0,3.279341
2024-01-04 09:30:00,7.2230005,5.047926,41.5,0.0,3.461845
2024-01-04 09:45:00,8.048,5.8578315,36.25,0.0,3.6443486
2024-01-04 10:00:00,8.873,6.667737,31.0,0.0,3.8268526
2024-01-04 10:15:00,9.410501,7.130911,28.0,0.0,3.8268526
2024-01-04 10:30:00,9.948,7.594085,25.0,0.0,3.8268526
2024-01-04 10:45:00,10.4855,8.05726,22.0,0.0,3.8268526
2024-01-04 11:00:00,11.023001,8.520433,19.0,0.0,3.8268526
2024-01-04 11:15:00,11.248001,8.7145195,17.5,0.0,3.394925
2024-01-04 11:30:00,11.473001,8.908606,16.0,0.0,2.9629974
2024-01-04 11:45:00,11.698,9.102693,14.5,0.0,2.53107
2024-01-04 12:00:00,11.923,9.296779,13.0,0.0,2.0991426
2024-01-04 12:15:00,12.048,9.367561,22.25,0.0,2.316516
2024-01-04 12:30:00,12.173,9.438345,31.5,0.0,2.5338893
2024-01-04 12:45:00,12.298,9.509128,40.75,0.0,2.7512627
2024-01-04 13:00:00,12.423,9.57991,50.0,0.0,2.968636
2024-01-04 13:15:00,12.273001,9.398824,43.25,0.0,3.056236
2024-01-04 13:30:00,12.123,9.217737,36.5,0.0,3.143836
2024-01-04 13:45:00,11.973,9.036651,29.75,0.0,3.231436
2024-01-04 14:00:00,11.823,8.855564,23.0,0.0,3.319036
2024-01-04 14:15:00,11.5355,8.576169,19.75,0.0,3.2634864
2024-01-04 14:30:00,11.248,8.296774,16.5,0.0,3.2079365
2024-01-04 14:45:00,10.960501,8.01738,13.25,0.0,3.1523867
2024-01-04 15:00:00,10.673,7.7379847,10.0,0.0,3.096837
2024-01-04 15:15:00,10.2605,7.23847,13.5,0.0,3.693467
2024-01-04 15:30:00,9.848001,6.738956,17.0,0.0,4.2900968
2024-01-04 15:45:00,9.435501,6.239442,20.5,0.0,4.8867264
2024-01-04 16:00:00,9.023001,5.7399273,24.0,0.0,5.4833565
2024-01-04 16:15:00,8.635501,5.3572054,28.75,0.0,5.4504633
2024-01-04 16:30:00,8.248001,4.974484,33.5,0.0,5.4175706
2024-01-04 16:45:00,7.8605003,4.5917625,38.25,0.0,5.384678
2024-01-04 17:00:00,7.4730005,4.2090406,43.0,0.0,5.3517847
2024-01-04 17:15:00,7.0355005,3.788899,45.0,0.0,5.2213154
